,transcription_factor,auROC,auPRC,iters_tested,iters_train_valid,iters_trained,min_delta,patience,train_time,valid_losses,Unnamed: 0,auPRC_bestmodel,auPRC_earlystop,auROC_bestmodel,auROC_earlystop,iters_trained_bestmodel,iters_trained_max,iters_trained_total,validation_freq,valid_chr,path_name
648,NR2C2,,,10000.0,5000.0,,0.01,4.0,14871.835853930565,"[<tf.Tensor: shape=(), dtype=float32, numpy=47.322975>, <tf.Tensor: shape=(), dtype=float32, numpy=10.115215>, <tf.Tensor: shape=(), dtype=float32, numpy=6.9100537>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0084014>, <tf.Tensor: shape=(), dtype=float32, numpy=4.213066>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8616836>, <tf.Tensor: shape=(), dtype=float32, numpy=3.712582>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6777608>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6695836>, <tf.Tensor: shape=(), dtype=float32, numpy=3.590941>, <tf.Tensor: shape=(), dtype=float32, numpy=3.624396>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4753067>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4594579>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4859211>, <tf.Tensor: shape=(), dtype=float32, numpy=3.489618>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4249036>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4016767>, <tf.Tensor: shape=(), dtype=float32, numpy=3.351442>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3322>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2871854>, <tf.Tensor: shape=(), dtype=float32, numpy=3.258217>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2240353>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2139711>, <tf.Tensor: shape=(), dtype=float32, numpy=3.261353>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3310359>]",0.0,0.24285714285714285,0.3666666666666667,0.9995499099819964,0.9997499499899979,4400.0,5000.0,5000.0,200.0,chr22,NR2C2_early_stop_5000_train_5000_sample_chr22_4_2_1_16Aug2020_1629_5000.csv
649,NR2C2,,,10000.0,5000.0,,0.01,4.0,16509.152350187298,"[<tf.Tensor: shape=(), dtype=float32, numpy=47.04003>, <tf.Tensor: shape=(), dtype=float32, numpy=11.185501>, <tf.Tensor: shape=(), dtype=float32, numpy=7.1783123>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0763702>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2663736>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0481615>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8061008>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8024175>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7611012>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6671906>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7162476>, <tf.Tensor: shape=(), dtype=float32, numpy=3.574323>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5371153>, <tf.Tensor: shape=(), dtype=float32, numpy=3.53912>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4907036>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4954414>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4059741>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3449602>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3713048>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3097925>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2938926>, <tf.Tensor: shape=(), dtype=float32, numpy=3.312399>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3739538>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2323008>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2478724>]",0.0,0.15555555555555556,0.5833333333333333,0.9991998399679936,0.9998999799959992,4600.0,5000.0,5000.0,200.0,chr22,NR2C2_early_stop_5000_train_5000_sample_chr22_4_2_0_16Aug2020_1629_5000.csv
650,NR2C2,,,10000.0,5000.0,,0.0,5.0,14481.984037766233,"[<tf.Tensor: shape=(), dtype=float32, numpy=38.03748>, <tf.Tensor: shape=(), dtype=float32, numpy=9.959592>, <tf.Tensor: shape=(), dtype=float32, numpy=6.48012>, <tf.Tensor: shape=(), dtype=float32, numpy=4.934158>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2471986>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9272802>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7389226>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7309046>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6628242>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5997593>, <tf.Tensor: shape=(), dtype=float32, numpy=3.59395>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5635788>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4842672>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4819243>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4276829>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4912915>, <tf.Tensor: shape=(), dtype=float32, numpy=3.407593>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3759673>, <tf.Tensor: shape=(), dtype=float32, numpy=3.442788>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3766422>, <tf.Tensor: shape=(), dtype=float32, numpy=3.357725>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3008747>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2356286>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2855632>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2919278>]",0.0,0.18333333333333332,0.30952380952380953,0.9993498699739948,0.9996499299859972,4400.0,5000.0,5000.0,200.0,chr22,NR2C2_early_stop_5000_train_5000_sample_chr22_5_0_3_16Aug2020_1629_5000.csv
651,NR2C2,,,10000.0,5000.0,,0.0,5.0,16653.57996960543,"[<tf.Tensor: shape=(), dtype=float32, numpy=39.97099>, <tf.Tensor: shape=(), dtype=float32, numpy=10.56069>, <tf.Tensor: shape=(), dtype=float32, numpy=6.8199687>, <tf.Tensor: shape=(), dtype=float32, numpy=4.897515>, <tf.Tensor: shape=(), dtype=float32, numpy=4.128355>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9220765>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7165234>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6956508>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6574218>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5947828>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5764327>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4881704>, <tf.Tensor: shape=(), dtype=float32, numpy=3.463333>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4525228>, <tf.Tensor: shape=(), dtype=float32, numpy=3.41595>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4069126>, <tf.Tensor: shape=(), dtype=float32, numpy=3.359818>, <tf.Tensor: shape=(), dtype=float32, numpy=3.262204>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3572462>, <tf.Tensor: shape=(), dtype=float32, numpy=3.233636>, <tf.Tensor: shape=(), dtype=float32, numpy=3.237914>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2448611>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1043165>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1829612>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1701086>]",0.0,0.26666666666666666,1.0,0.9995999199839968,1.0,4400.0,5000.0,5000.0,200.0,chr22,NR2C2_early_stop_5000_train_5000_sample_chr22_5_0_0_16Aug2020_1629_5000.csv
652,NR2C2,,,10000.0,5000.0,,0.0,5.0,16507.211775254462,"[<tf.Tensor: shape=(), dtype=float32, numpy=40.780033>, <tf.Tensor: shape=(), dtype=float32, numpy=10.489328>, <tf.Tensor: shape=(), dtype=float32, numpy=6.554432>, <tf.Tensor: shape=(), dtype=float32, numpy=5.042858>, <tf.Tensor: shape=(), dtype=float32, numpy=4.361496>, <tf.Tensor: shape=(), dtype=float32, numpy=4.005784>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8194203>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7649062>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7509882>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6526554>, <tf.Tensor: shape=(), dtype=float32, numpy=3.634752>, <tf.Tensor: shape=(), dtype=float32, numpy=3.525441>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4784906>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5292919>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5107524>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4526618>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5594327>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3196805>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2957165>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2239823>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2587886>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1661844>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1082025>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1838777>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1377316>]",0.0,0.2777777777777778,0.30952380952380953,0.9995499099819964,0.9996499299859972,4400.0,5000.0,5000.0,200.0,chr22,NR2C2_early_stop_5000_train_5000_sample_chr22_5_0_2_16Aug2020_1629_5000.csv
653,NR2C2,,,10000.0,5000.0,,0.01,4.0,16649.540831902996,"[<tf.Tensor: shape=(), dtype=float32, numpy=44.450954>, <tf.Tensor: shape=(), dtype=float32, numpy=9.866545>, <tf.Tensor: shape=(), dtype=float32, numpy=6.659099>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0871687>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3374467>, <tf.Tensor: shape=(), dtype=float32, numpy=3.952378>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7906375>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7423215>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7438023>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6532133>, <tf.Tensor: shape=(), dtype=float32, numpy=3.606742>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5328062>, <tf.Tensor: shape=(), dtype=float32, numpy=3.505215>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5035868>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4642265>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4365876>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4128711>, <tf.Tensor: shape=(), dtype=float32, numpy=3.324067>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3345313>, <tf.Tensor: shape=(), dtype=float32, numpy=3.329107>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2841094>, <tf.Tensor: shape=(), dtype=float32, numpy=3.290864>, <tf.Tensor: shape=(), dtype=float32, numpy=3.215956>, <tf.Tensor: shape=(), dtype=float32, numpy=3.291732>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2223444>]",0.0,0.24285714285714285,0.45,0.9995499099819964,0.9997999599919984,4400.0,5000.0,5000.0,200.0,chr22,NR2C2_early_stop_5000_train_5000_sample_chr22_4_2_2_16Aug2020_1629_5000.csv
654,NR2C2,,,10000.0,5000.0,,0.0,5.0,16817.704385537654,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.395473>, <tf.Tensor: shape=(), dtype=float32, numpy=10.083086>, <tf.Tensor: shape=(), dtype=float32, numpy=6.7337866>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2968984>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5402775>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9411597>, <tf.Tensor: shape=(), dtype=float32, numpy=3.760536>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7564692>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7465227>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6818595>, <tf.Tensor: shape=(), dtype=float32, numpy=3.598957>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5619981>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5211394>, <tf.Tensor: shape=(), dtype=float32, numpy=3.559432>, <tf.Tensor: shape=(), dtype=float32, numpy=3.504378>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4655101>, <tf.Tensor: shape=(), dtype=float32, numpy=3.50231>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3853235>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3917844>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3585415>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3915722>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3386765>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2132347>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2819743>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3398738>]",0.0,0.24285714285714285,0.3333333333333333,0.9995499099819964,0.9996999399879976,4400.0,5000.0,5000.0,200.0,chr22,NR2C2_early_stop_5000_train_5000_sample_chr22_5_0_1_16Aug2020_1629_5000.csv
655,NR2C2,,,10000.0,5000.0,,0.0,5.0,14505.58620625548,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.588867>, <tf.Tensor: shape=(), dtype=float32, numpy=9.951527>, <tf.Tensor: shape=(), dtype=float32, numpy=6.3331914>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6439013>, <tf.Tensor: shape=(), dtype=float32, numpy=4.037965>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9498758>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7543762>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7656395>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7446024>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6071837>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5756207>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5448177>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4480066>, <tf.Tensor: shape=(), dtype=float32, numpy=3.478964>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4391575>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4237528>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3977227>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3579504>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2951298>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2546704>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2376907>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3227105>, <tf.Tensor: shape=(), dtype=float32, numpy=3.394518>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2147732>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1494138>]",0.0,0.3666666666666667,0.3333333333333333,0.9997499499899979,0.9996999399879976,4800.0,5000.0,5000.0,200.0,chr22,NR2C2_early_stop_5000_train_5000_sample_chr22_5_0_4_16Aug2020_1629_5000.csv
656,NR2C2,,,10000.0,5000.0,,0.01,4.0,17865.428570769727,"[<tf.Tensor: shape=(), dtype=float32, numpy=44.72804>, <tf.Tensor: shape=(), dtype=float32, numpy=9.520402>, <tf.Tensor: shape=(), dtype=float32, numpy=6.3859515>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8309765>, <tf.Tensor: shape=(), dtype=float32, numpy=4.157553>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8369398>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7105134>, <tf.Tensor: shape=(), dtype=float32, numpy=3.686428>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6744082>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5891657>, <tf.Tensor: shape=(), dtype=float32, numpy=3.525631>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5216079>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4601727>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5058415>, <tf.Tensor: shape=(), dtype=float32, numpy=3.416972>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4755828>, <tf.Tensor: shape=(), dtype=float32, numpy=3.376345>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3336508>, <tf.Tensor: shape=(), dtype=float32, numpy=3.314114>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3407562>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2475295>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2641134>, <tf.Tensor: shape=(), dtype=float32, numpy=3.125654>, <tf.Tensor: shape=(), dtype=float32, numpy=3.202134>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1920793>]",0.0,0.2777777777777778,0.4166666666666666,0.9995499099819964,0.9997499499899979,4400.0,5000.0,5000.0,200.0,chr22,NR2C2_early_stop_5000_train_5000_sample_chr22_4_2_3_16Aug2020_1629_5000.csv
657,NR2C2,,,10000.0,5000.0,,0.01,4.0,16347.301972063256,"[<tf.Tensor: shape=(), dtype=float32, numpy=38.097214>, <tf.Tensor: shape=(), dtype=float32, numpy=9.741078>, <tf.Tensor: shape=(), dtype=float32, numpy=6.3911037>, <tf.Tensor: shape=(), dtype=float32, numpy=5.228275>, <tf.Tensor: shape=(), dtype=float32, numpy=4.656294>, <tf.Tensor: shape=(), dtype=float32, numpy=4.079985>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8322423>, <tf.Tensor: shape=(), dtype=float32, numpy=3.793441>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7752302>, <tf.Tensor: shape=(), dtype=float32, numpy=3.644833>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5742843>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5647218>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5107923>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5515196>, <tf.Tensor: shape=(), dtype=float32, numpy=3.482086>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5064266>, <tf.Tensor: shape=(), dtype=float32, numpy=3.458654>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3643453>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3678882>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3186383>, <tf.Tensor: shape=(), dtype=float32, numpy=3.334981>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2869859>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2170582>, <tf.Tensor: shape=(), dtype=float32, numpy=3.270624>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2463222>]",0.0,0.26666666666666666,0.24285714285714285,0.9995999199839968,0.9995499099819964,4400.0,5000.0,5000.0,200.0,chr22,NR2C2_early_stop_5000_train_5000_sample_chr22_4_2_4_16Aug2020_1629_5000.csv
658,MXI1,,,10000.0,1000.0,,0.0,4.0,2821.781455211341,"[<tf.Tensor: shape=(), dtype=float32, numpy=38.708523>, <tf.Tensor: shape=(), dtype=float32, numpy=16.732323>, <tf.Tensor: shape=(), dtype=float32, numpy=10.476349>, <tf.Tensor: shape=(), dtype=float32, numpy=8.343291>, <tf.Tensor: shape=(), dtype=float32, numpy=8.31772>, <tf.Tensor: shape=(), dtype=float32, numpy=8.483988>, <tf.Tensor: shape=(), dtype=float32, numpy=7.5438933>, <tf.Tensor: shape=(), dtype=float32, numpy=7.547124>, <tf.Tensor: shape=(), dtype=float32, numpy=7.281404>, <tf.Tensor: shape=(), dtype=float32, numpy=7.0046954>, <tf.Tensor: shape=(), dtype=float32, numpy=6.9991083>, <tf.Tensor: shape=(), dtype=float32, numpy=6.885646>, <tf.Tensor: shape=(), dtype=float32, numpy=7.430254>, <tf.Tensor: shape=(), dtype=float32, numpy=7.024554>, <tf.Tensor: shape=(), dtype=float32, numpy=7.403915>, <tf.Tensor: shape=(), dtype=float32, numpy=7.038547>]",0.0,0.5617295888071511,0.5587586872797405,0.998940091436888,0.9988873596675788,2200.0,5000.0,3000.0,200.0,chr1,MXI1_early_stop_5000_train_1000_4_0_02Aug2020_0802_1000.csv
659,MXI1,,,10000.0,1000.0,,0.001,4.0,2838.753497528844,"[<tf.Tensor: shape=(), dtype=float32, numpy=45.67236>, <tf.Tensor: shape=(), dtype=float32, numpy=17.121643>, <tf.Tensor: shape=(), dtype=float32, numpy=10.256541>, <tf.Tensor: shape=(), dtype=float32, numpy=7.969725>, <tf.Tensor: shape=(), dtype=float32, numpy=8.007116>, <tf.Tensor: shape=(), dtype=float32, numpy=8.080642>, <tf.Tensor: shape=(), dtype=float32, numpy=7.2672243>, <tf.Tensor: shape=(), dtype=float32, numpy=7.3186316>, <tf.Tensor: shape=(), dtype=float32, numpy=7.0595727>, <tf.Tensor: shape=(), dtype=float32, numpy=7.095947>, <tf.Tensor: shape=(), dtype=float32, numpy=6.927703>, <tf.Tensor: shape=(), dtype=float32, numpy=6.913271>, <tf.Tensor: shape=(), dtype=float32, numpy=7.5766263>, <tf.Tensor: shape=(), dtype=float32, numpy=7.003093>, <tf.Tensor: shape=(), dtype=float32, numpy=7.153763>, <tf.Tensor: shape=(), dtype=float32, numpy=7.0442004>]",0.0,0.5551815449782751,0.5559128175896293,0.9989664573215424,0.9989031791983716,2200.0,5000.0,3000.0,200.0,chr1,MXI1_early_stop_5000_train_1000_4_3_02Aug2020_0802_1000.csv
660,MXI1,,,10000.0,1000.0,,0.001,5.0,2857.2960828077053,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.88286>, <tf.Tensor: shape=(), dtype=float32, numpy=17.524082>, <tf.Tensor: shape=(), dtype=float32, numpy=10.512289>, <tf.Tensor: shape=(), dtype=float32, numpy=8.126441>, <tf.Tensor: shape=(), dtype=float32, numpy=8.157079>, <tf.Tensor: shape=(), dtype=float32, numpy=8.164163>, <tf.Tensor: shape=(), dtype=float32, numpy=7.4669666>, <tf.Tensor: shape=(), dtype=float32, numpy=7.3520985>, <tf.Tensor: shape=(), dtype=float32, numpy=7.2089424>, <tf.Tensor: shape=(), dtype=float32, numpy=7.090715>, <tf.Tensor: shape=(), dtype=float32, numpy=7.009263>, <tf.Tensor: shape=(), dtype=float32, numpy=7.022191>, <tf.Tensor: shape=(), dtype=float32, numpy=7.3294096>, <tf.Tensor: shape=(), dtype=float32, numpy=7.0871964>, <tf.Tensor: shape=(), dtype=float32, numpy=7.374191>, <tf.Tensor: shape=(), dtype=float32, numpy=7.0534687>]",0.0,0.5378883409868129,0.5401866865159575,0.9987502570673754,0.9987608034212372,2000.0,5000.0,3000.0,200.0,chr1,MXI1_early_stop_5000_train_1000_5_3_02Aug2020_0802_1000.csv
661,MXI1,,,10000.0,1000.0,,0.0,5.0,3980.532615860924,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.070435>, <tf.Tensor: shape=(), dtype=float32, numpy=17.12413>, <tf.Tensor: shape=(), dtype=float32, numpy=10.633276>, <tf.Tensor: shape=(), dtype=float32, numpy=8.270566>, <tf.Tensor: shape=(), dtype=float32, numpy=7.968079>, <tf.Tensor: shape=(), dtype=float32, numpy=7.879582>, <tf.Tensor: shape=(), dtype=float32, numpy=7.4844756>, <tf.Tensor: shape=(), dtype=float32, numpy=7.3279595>, <tf.Tensor: shape=(), dtype=float32, numpy=7.12874>, <tf.Tensor: shape=(), dtype=float32, numpy=7.2124004>, <tf.Tensor: shape=(), dtype=float32, numpy=7.023749>, <tf.Tensor: shape=(), dtype=float32, numpy=6.9853206>, <tf.Tensor: shape=(), dtype=float32, numpy=7.3798046>, <tf.Tensor: shape=(), dtype=float32, numpy=7.087491>, <tf.Tensor: shape=(), dtype=float32, numpy=7.304809>, <tf.Tensor: shape=(), dtype=float32, numpy=7.0674853>, <tf.Tensor: shape=(), dtype=float32, numpy=6.9556484>, <tf.Tensor: shape=(), dtype=float32, numpy=7.3214364>, <tf.Tensor: shape=(), dtype=float32, numpy=7.5952744>, <tf.Tensor: shape=(), dtype=float32, numpy=7.1263967>, <tf.Tensor: shape=(), dtype=float32, numpy=7.075953>, <tf.Tensor: shape=(), dtype=float32, numpy=7.4057584>]",0.0,0.5621491587151228,0.5730502872232195,0.9989348182599572,0.9990297354447134,3200.0,5000.0,4200.0,200.0,chr1,MXI1_early_stop_5000_train_1000_5_0_02Aug2020_0802_1000.csv
662,MXI1,,,10000.0,5000.0,,0.001,4.0,12369.494634750301,"[<tf.Tensor: shape=(), dtype=float32, numpy=48.302605>, <tf.Tensor: shape=(), dtype=float32, numpy=15.023539>, <tf.Tensor: shape=(), dtype=float32, numpy=9.435955>, <tf.Tensor: shape=(), dtype=float32, numpy=7.59473>, <tf.Tensor: shape=(), dtype=float32, numpy=7.38975>, <tf.Tensor: shape=(), dtype=float32, numpy=7.243868>, <tf.Tensor: shape=(), dtype=float32, numpy=6.88492>, <tf.Tensor: shape=(), dtype=float32, numpy=6.9951158>, <tf.Tensor: shape=(), dtype=float32, numpy=6.571821>, <tf.Tensor: shape=(), dtype=float32, numpy=6.5719295>, <tf.Tensor: shape=(), dtype=float32, numpy=6.499486>, <tf.Tensor: shape=(), dtype=float32, numpy=6.4372764>, <tf.Tensor: shape=(), dtype=float32, numpy=6.756066>, <tf.Tensor: shape=(), dtype=float32, numpy=6.5423>, <tf.Tensor: shape=(), dtype=float32, numpy=6.726876>, <tf.Tensor: shape=(), dtype=float32, numpy=6.601285>]",0.0,0.5883252656356373,0.5753952448841197,0.9989822768523352,0.998871540136786,2200.0,5000.0,3000.0,200.0,chr1,MXI1_early_stop_5000_train_5000_4_3_02Aug2020_0802_5000.csv
663,MXI1,,,10000.0,5000.0,,0.0,4.0,14293.617151852695,"[<tf.Tensor: shape=(), dtype=float32, numpy=41.810295>, <tf.Tensor: shape=(), dtype=float32, numpy=16.058603>, <tf.Tensor: shape=(), dtype=float32, numpy=9.292447>, <tf.Tensor: shape=(), dtype=float32, numpy=7.3323236>, <tf.Tensor: shape=(), dtype=float32, numpy=7.379441>, <tf.Tensor: shape=(), dtype=float32, numpy=7.244661>, <tf.Tensor: shape=(), dtype=float32, numpy=6.803442>, <tf.Tensor: shape=(), dtype=float32, numpy=6.747042>, <tf.Tensor: shape=(), dtype=float32, numpy=6.635989>, <tf.Tensor: shape=(), dtype=float32, numpy=6.568203>, <tf.Tensor: shape=(), dtype=float32, numpy=6.484551>, <tf.Tensor: shape=(), dtype=float32, numpy=6.47779>, <tf.Tensor: shape=(), dtype=float32, numpy=6.717714>, <tf.Tensor: shape=(), dtype=float32, numpy=6.53296>, <tf.Tensor: shape=(), dtype=float32, numpy=6.6142173>, <tf.Tensor: shape=(), dtype=float32, numpy=6.5072823>]",0.0,0.5722725650832776,0.5702629882440469,0.9989189987291645,0.99889263284451,2200.0,5000.0,3000.0,200.0,chr1,MXI1_early_stop_5000_train_5000_4_0_02Aug2020_0802_5000.csv
